id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
548759,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,completed
548764,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,completed
548819,F,London Region,Lower Than A Level,80-90%,0-35,0,60,N,not completed
548857,M,North Region,Lower Than A Level,,0-35,0,90,N,completed
548893,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Y,not completed
548926,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,not completed
548938,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,not completed
548948,M,North Region,A Level or Equivalent,50-60%,0-35,0,120,N,not completed
548969,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,Y,not completed
549014,M,Wales,Lower Than A Level,20-30%,0-35,0,90,Y,not completed
549056,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,not completed
549065,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,completed
549093,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,not completed
549149,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,not completed
549239,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
549311,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,not completed
549343,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,completed
549369,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,completed
549370,M,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,not completed
549410,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,not completed
549420,M,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,completed
549504,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,not completed
549505,M,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,not completed
549513,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,not completed
549517,M,Wales,HE Qualification,60-70%,0-35,0,60,N,completed
549537,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,120,N,completed
549596,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,not completed
549626,F,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,completed
549670,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,not completed
549706,F,South Region,HE Qualification,90-100%,0-35,0,60,N,completed
549751,M,Scotland,HE Qualification,0-10%,35-55,0,60,N,not completed
549790,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
549792,M,East Anglian Region,HE Qualification,70-80%,0-35,0,90,N,not completed
549825,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,completed
549898,M,North Region,Lower Than A Level,,0-35,0,60,N,completed
549904,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,not completed
550024,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,not completed
550026,F,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,completed
550095,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,not completed
550123,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,completed
550246,M,South East Region,Lower Than A Level,80-90%,35-55,0,120,N,not completed
550272,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
550287,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,completed
550377,M,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,not completed
550435,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,not completed
550470,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
550495,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,completed
550610,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,not completed
550617,M,South West Region,A Level or Equivalent,20-30%,0-35,0,120,Y,not completed
550651,M,London Region,Lower Than A Level,Oct-20,35-55,0,60,N,completed
550736,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,completed
550763,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,completed
550787,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,not completed
550792,F,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,not completed
550797,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,completed
550802,M,North Region,Lower Than A Level,50-60%,0-35,0,60,N,completed
550813,M,North Region,A Level or Equivalent,,35-55,0,90,N,completed
550853,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,Y,completed
550866,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,not completed
550909,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,90,N,not completed
550933,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,60,N,completed
550961,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,not completed
551027,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,completed
551052,M,South West Region,A Level or Equivalent,70-80%,0-35,0,90,N,not completed
551058,M,South East Region,HE Qualification,Oct-20,0-35,0,90,N,completed
551061,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,not completed
551134,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
551137,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,not completed
551142,M,South Region,Lower Than A Level,30-40%,35-55,0,60,Y,not completed
551156,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,0,90,N,not completed
551190,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,not completed
551212,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
551258,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,completed
551287,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,not completed
551311,M,South Region,Lower Than A Level,Oct-20,0-35,0,60,N,completed
551397,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,completed
551482,M,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,not completed
551492,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,not completed
551495,M,South West Region,Lower Than A Level,Oct-20,0-35,0,60,N,not completed
551528,M,Yorkshire Region,Lower Than A Level,,0-35,0,60,N,not completed
551583,M,North Western Region,HE Qualification,50-60%,0-35,0,60,N,completed
551602,M,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,completed
551688,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,not completed
551730,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
551764,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,not completed
551791,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,completed
551796,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,completed
551805,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,completed
552041,M,East Anglian Region,No Formal quals,60-70%,0-35,0,90,N,not completed
552057,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
552142,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,completed
552228,M,London Region,Lower Than A Level,40-50%,35-55,0,120,N,not completed
552284,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,not completed
552320,M,Scotland,A Level or Equivalent,Oct-20,0-35,0,60,N,completed
552374,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,Y,completed
552395,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,not completed
552450,M,London Region,Lower Than A Level,0-10%,35-55,0,120,N,not completed
552491,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,completed
552560,M,South Region,HE Qualification,40-50%,0-35,0,120,N,not completed
552567,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,not completed
552580,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,not completed
552614,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
552648,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,not completed
552708,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,completed
552721,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,completed
552740,F,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,not completed
552834,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,not completed
552987,M,South East Region,HE Qualification,Oct-20,35-55,0,60,N,completed
553017,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,not completed
553100,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,completed
553104,M,Wales,Lower Than A Level,60-70%,0-35,0,120,N,completed
553131,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,not completed
553155,M,South West Region,HE Qualification,80-90%,35-55,0,90,N,completed
553220,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,completed
553240,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,not completed
553262,M,North Western Region,A Level or Equivalent,Oct-20,0-35,0,60,N,completed
553325,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,not completed
553404,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,not completed
553425,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,completed
553500,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,completed
553528,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,not completed
553631,M,South Region,A Level or Equivalent,Oct-20,0-35,0,90,N,not completed
553649,M,North Region,A Level or Equivalent,,0-35,0,60,N,completed
553655,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,completed
553727,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,not completed
553781,F,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,completed
553813,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,not completed
553831,F,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,completed
553834,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,not completed
553841,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,not completed
553878,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,completed
553963,M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,not completed
554038,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,not completed
554044,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,completed
554045,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,not completed
554152,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,Y,not completed
554166,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,not completed
554236,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,completed
554256,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,not completed
554289,M,South Region,HE Qualification,80-90%,0-35,0,60,N,completed
554331,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,completed
554365,M,North Western Region,Lower Than A Level,60-70%,0-35,0,120,N,not completed
554372,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,completed
554435,F,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,not completed
554476,M,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,60,N,completed
554558,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,completed
554592,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,completed
554620,M,London Region,A Level or Equivalent,20-30%,0-35,0,70,Y,completed
554664,M,North Region,Lower Than A Level,30-40%,0-35,0,120,N,completed
554748,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,Y,completed
554761,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,completed
554813,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
554852,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,90,N,completed
554888,F,Ireland,HE Qualification,,0-35,0,60,N,not completed
554908,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,completed
554919,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,Y,not completed
554923,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,not completed
554940,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
554946,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,not completed
555110,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,not completed
555144,M,South West Region,Lower Than A Level,50-60%,35-55,0,120,N,completed
555148,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
555168,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
555178,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,not completed
555250,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,150,N,completed
555349,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,not completed
555444,M,North Western Region,HE Qualification,20-30%,0-35,0,60,N,completed
555503,M,Scotland,HE Qualification,Oct-20,0-35,0,60,N,completed
555539,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,not completed
555609,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,not completed
555619,M,North Western Region,HE Qualification,80-90%,0-35,0,60,N,not completed
555653,M,North Western Region,Lower Than A Level,20-30%,0-35,0,180,N,not completed
555709,M,London Region,No Formal quals,20-30%,35-55,0,60,N,not completed
555786,M,Wales,A Level or Equivalent,90-100%,0-35,0,90,N,not completed
556004,M,East Anglian Region,A Level or Equivalent,0-10%,35-55,0,120,N,not completed
556022,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,completed
556121,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,not completed
556126,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,Y,not completed
556133,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,completed
556134,M,North Western Region,Lower Than A Level,Oct-20,0-35,0,120,N,not completed
556153,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,not completed
556203,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,not completed
556210,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,completed
556251,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,completed
556302,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,completed
556351,F,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,Y,not completed
556391,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Y,completed
556404,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,not completed
556408,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,not completed
556429,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,completed
556440,M,Scotland,HE Qualification,50-60%,35-55,0,60,Y,completed
556489,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,not completed
556492,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,not completed
556498,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,completed
556540,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,completed
556542,M,North Region,A Level or Equivalent,,0-35,0,60,Y,not completed
556567,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,completed
556659,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,completed
556783,F,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,completed
556880,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,not completed
556911,M,London Region,A Level or Equivalent,Oct-20,0-35,0,120,Y,not completed
556924,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,completed
556927,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,not completed
556931,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,not completed
556945,F,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,completed
556970,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,not completed
557053,M,North Region,Lower Than A Level,40-50%,35-55,0,60,N,completed
557089,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,not completed
557129,M,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,60,N,not completed
557177,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,completed
557203,M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,not completed
557314,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,completed
557345,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
557388,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,completed
557445,F,North Region,A Level or Equivalent,,0-35,0,60,N,completed
557469,M,Ireland,A Level or Equivalent,80-90%,0-35,0,120,N,not completed
557542,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,not completed
557586,M,Ireland,HE Qualification,,0-35,0,60,N,not completed
557588,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,not completed
557710,F,Scotland,HE Qualification,60-70%,35-55,0,60,Y,completed
557735,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,not completed
557773,M,South Region,A Level or Equivalent,Oct-20,35-55,0,60,N,not completed
557787,M,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,completed
557792,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,not completed
557811,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,completed
557840,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,completed
557877,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,completed
557891,M,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,60,N,completed
557908,F,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Y,not completed
558018,M,North Region,A Level or Equivalent,,35-55,0,60,N,completed
558098,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,Y,completed
558104,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
558199,M,South East Region,Lower Than A Level,40-50%,0-35,0,90,N,not completed
558208,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,completed
558244,M,Wales,HE Qualification,40-50%,0-35,0,60,N,not completed
558262,M,South Region,A Level or Equivalent,70-80%,0-35,0,150,N,not completed
558280,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,completed
558354,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,Y,not completed
558404,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,not completed
558489,M,South Region,Lower Than A Level,,0-35,0,60,N,completed
558503,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,completed
558558,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,completed
558597,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,completed
558628,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,completed
558692,M,South Region,Lower Than A Level,Oct-20,0-35,0,60,N,not completed
558760,M,South East Region,A Level or Equivalent,Oct-20,0-35,0,90,N,completed
558770,F,North Western Region,Lower Than A Level,40-50%,35-55,0,60,N,completed
558772,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
558776,M,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
558801,M,Wales,Lower Than A Level,50-60%,35-55,0,60,N,completed
558807,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,not completed
558851,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,completed
558854,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
558907,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
558915,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,Y,completed
558957,M,North Region,Lower Than A Level,Oct-20,0-35,0,60,N,not completed
558963,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,completed
559004,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,completed
559019,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,not completed
559058,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,completed
559062,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,not completed
559155,M,North Western Region,HE Qualification,20-30%,35-55,0,60,N,completed
559325,M,North Region,Lower Than A Level,,0-35,0,60,N,completed
559335,M,Ireland,HE Qualification,,0-35,0,60,N,completed
559397,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,not completed
559405,M,North Region,Lower Than A Level,,35-55,0,60,N,not completed
559423,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,completed
559440,M,Ireland,HE Qualification,70-80%,0-35,0,60,N,completed
559449,M,North Region,Post Graduate Qualification,,0-35,0,60,N,not completed
559451,F,Ireland,A Level or Equivalent,,35-55,0,60,N,not completed
559454,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,completed
559496,M,North Region,Lower Than A Level,,0-35,0,60,N,not completed
559589,M,Ireland,A Level or Equivalent,70-80%,0-35,0,60,N,completed
559594,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,completed
559609,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
559642,M,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,completed
559656,M,South East Region,Lower Than A Level,20-30%,0-35,0,90,N,not completed
559688,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,not completed
559760,M,Yorkshire Region,Lower Than A Level,60-70%,35-55,0,60,N,completed
559768,M,West Midlands Region,Lower Than A Level,Oct-20,35-55,0,60,N,not completed
559770,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,completed
559785,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,completed
559856,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,completed
559991,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Y,not completed
560010,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,not completed
560022,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,completed
560046,F,North Region,Post Graduate Qualification,,0-35,0,60,N,completed
560067,M,South East Region,A Level or Equivalent,40-50%,0-35,0,90,N,not completed
560072,F,Scotland,HE Qualification,Oct-20,35-55,0,60,N,completed
560182,M,South Region,Lower Than A Level,90-100%,35-55,0,90,Y,completed
560197,F,London Region,Lower Than A Level,Oct-20,0-35,0,60,N,not completed
560199,M,West Midlands Region,Lower Than A Level,50-60%,35-55,0,120,N,completed
560207,M,London Region,No Formal quals,20-30%,0-35,0,60,N,completed
560404,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,75,Y,not completed
560410,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,not completed
560425,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,completed
560431,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,completed
560443,M,East Midlands Region,A Level or Equivalent,Oct-20,35-55,0,60,N,not completed
560459,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,Y,not completed
560496,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,N,not completed
560585,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,completed
928248,M,London Region,HE Qualification,20-30%,55<=,0,60,N,completed
962951,M,South Region,A Level or Equivalent,50-60%,35-55,2,150,N,not completed
988019,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,Y,not completed
999174,M,South East Region,HE Qualification,70-80%,55<=,1,150,N,completed
1026777,M,South Region,Lower Than A Level,60-70%,35-55,1,210,N,not completed
1034674,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,completed
1054876,M,Yorkshire Region,Lower Than A Level,60-70%,35-55,0,60,N,not completed
1073767,F,East Midlands Region,HE Qualification,80-90%,35-55,0,60,N,completed
1090738,M,Wales,A Level or Equivalent,70-80%,35-55,1,150,N,not completed
1097354,M,South Region,HE Qualification,60-70%,35-55,0,90,N,completed
1118284,M,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,completed
1337055,M,South Region,HE Qualification,80-90%,35-55,1,150,N,completed
1347198,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,completed
1397662,F,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,not completed
1411562,F,West Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,not completed
1436558,M,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,completed
1440072,M,Scotland,HE Qualification,20-30%,35-55,0,150,N,completed
1442706,F,South East Region,HE Qualification,20-30%,35-55,0,90,Y,not completed
1444520,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,completed
1464952,M,East Anglian Region,HE Qualification,50-60%,35-55,0,90,N,completed
1494901,M,South Region,A Level or Equivalent,90-100%,35-55,0,90,N,not completed
1500410,M,North Region,Lower Than A Level,0-10%,35-55,0,60,N,completed
1510285,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,completed
1531287,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,completed
1532840,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,completed
1534560,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,completed
1536138,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,90,N,completed
1554143,M,London Region,A Level or Equivalent,90-100%,35-55,0,90,N,not completed
1558539,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,Y,not completed
1559365,M,South East Region,Lower Than A Level,70-80%,35-55,1,120,N,not completed
1562320,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,not completed
1614181,M,Yorkshire Region,Lower Than A Level,Oct-20,35-55,0,60,N,completed
1627071,M,London Region,Lower Than A Level,Oct-20,35-55,1,120,Y,not completed
1651020,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,1,120,N,not completed
1668504,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,1,90,N,completed
1689730,M,London Region,A Level or Equivalent,20-30%,35-55,1,120,N,completed
1699445,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,completed
1720712,M,North Western Region,Lower Than A Level,50-60%,35-55,0,90,N,completed
1742834,F,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,completed
1761013,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,completed
1766303,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,not completed
1772429,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,completed
1784775,F,North Region,HE Qualification,,35-55,0,120,N,completed
1788974,M,South West Region,HE Qualification,40-50%,35-55,0,90,N,not completed
1809578,M,North Region,A Level or Equivalent,,35-55,0,60,N,completed
1813486,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,1,60,N,not completed
1813664,M,West Midlands Region,HE Qualification,0-10%,35-55,0,60,N,not completed
1821249,M,South Region,Lower Than A Level,60-70%,35-55,0,60,N,not completed
1824428,M,Ireland,Lower Than A Level,0-10%,35-55,1,150,N,not completed
1833107,F,Ireland,Lower Than A Level,30-40%,0-35,0,90,N,not completed
1836988,M,Scotland,HE Qualification,0-10%,0-35,0,90,N,not completed
1839012,F,Scotland,Lower Than A Level,60-70%,35-55,1,120,N,completed
1839785,M,London Region,Lower Than A Level,30-40%,35-55,0,120,Y,not completed
1844150,M,Yorkshire Region,A Level or Equivalent,40-50%,55<=,0,60,N,completed
1846751,M,Wales,HE Qualification,30-40%,35-55,0,90,N,completed
1855249,F,South Region,HE Qualification,90-100%,35-55,2,60,N,not completed
1861445,M,Scotland,A Level or Equivalent,Oct-20,35-55,0,70,N,not completed
1867563,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,not completed
1870830,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,completed
1874403,M,London Region,A Level or Equivalent,Oct-20,35-55,1,180,Y,not completed
